workerid,correct_answer,math_answer,prime,prime_condition,sentence_completion,slide_number_in_experiment,target,error,label
56,18,18,LAprime09.png,LA,belonged to the previous owner,19,The homeowner kept the letters of the office that ____ .,,H
56,filler,1,Filler03.png,Fi,", allergies",20,Because of unexpectedly harsh weather conditions in spring ____ .,,
56,filler,7,Filler15.png,Fi,he vowed to,21,The priest looked after the asylum seekers because ____ .,,
56,filler,6,Filler05.png,Fi,the tailor,22,The racing driver showed the torn overall to ____ .,,
56,filler,3,Filler12.png,Fi,ate,23,"After washing the salad with its firm green leaves, the scullion ____ .",,
56,filler,15,Filler06.png,Fi,getting care,24,The patient had to wait for quite some time before ____ .,,
56,filler,5,Filler17.png,Fi,her,25,The postman delivered a small parcel to ____ .,,
56,filler,7,Filler24.png,Fi,a gala,26,The prime minister held a press conference and shortly afterwards ____ .,,
56,filler,15,Filler10.png,Fi,slept,27,"Because of last night's TV documentary, the old lady ____ .",,
56,filler,10,Filler14.png,Fi,scrubbed,28,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
56,18,18,BLprime11.png,BL,sold data.,29,The hacker attacked the web sites of the service provider that ____ .,,L
56,19,19,BLprime05.png,BL,terrorized,30,The secret service confiscated all files of the organisation that ____ .,,L
56,filler,1,Filler13.png,Fi,noisy,31,The woman complained that the bicycles of the neighbour's kids were ____ .,,
56,filler,14,Filler18.png,Fi,duress,32,The accomplice of the recently convicted fraudster alleged ____ .,,
56,13,14,HAprime10.png,HA,was there,33,We were amused at the articles of the newspaper that ____ .,,L
56,19,19,BLprime06.png,BL,needed support,34,The social worker greeted the nurse of the senior-citizens who ____.,,L
56,22,22,BLprime03.png,BL,spoke,35,The minister saw the bodyguard of the diplomats who ____ .,,U
56,19,19,LAprime07.png,LA,helped,36,The commission referred to the source of the donations that ____ .,,L
56,filler,-1,Filler04.png,Fi,renovations,37,The management of the successful supermarket chain planned ____ .,,
29,filler,5,Filler17.png,Fi,sails,2,The captain recalled that sails of the pirates' ship were ____ .,,
29,filler,7,Filler20.png,Fi,he cared,3,The priest looked after the asylum seekers because ____ .,,
29,18,18,LAprime09.png,LA,were spying,4,The secret service confiscated all files of the organisation that ____ .,,U
29,21,21,BLprime12.png,BL,were historic,5,The tourist guide mentioned the bells of the church that ____ .,,H
29,filler,1,Filler03.png,Fi,loose,6,The conductor noticed that the strings of the soloist's violin were ____ .,,
29,1,1,LAprime11.png,LA,were funny,7,We were amused at the articles of the newspaper that ____ .,,H
29,filler,4,Filler16.png,Fi,was sad,8,"Because of last night's TV documentary, the old lady ____ .",,
29,13,13,HAprime07.png,HA,saved his life,9,The social worker greeted the nurse of the senior-citizens who ____.,,U
29,filler,12,Filler02.png,Fi,they clapped,10,Shortly before the fully occupied passenger plane has landed ____ .,,
29,5,5,HAprime01.png,HA,proved they owned the house,11,The homeowner kept the letters of the office that ____ .,,H
29,filler,5,Filler04.png,Fi,the customer,12,The barman slid a whiskey and a beer over to ____.,,
29,15,15,BLprime10.png,BL,owded him money,13,The hacker attacked the web sites of the service provider that ____ .,,L
29,filler,3,Filler11.png,Fi,cleanded,14,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
29,filler,6,Filler05.png,Fi,talking to his friend,15,The speaker switched off the microphone before ____ .,,
29,filler,15,Filler21.png,Fi,the play was cut short,16,Because of unexpectedly harsh weather conditions in spring ____ .,,
29,filler,1,Filler13.png,Fi,preparded the meal,17,"After washing the salad with its firm green leaves, the scullion ____ .",,
29,filler,3,Filler12.png,Fi,seeing the doctor,18,The patient had to wait for quite some time before ____ .,,
29,16,16,BLprime02.png,BL,donated the funds,19,The superintendent checked the earnings of the company that ____ .,,L
29,filler,7,Filler15.png,Fi,a giveaway,20,The management of the successful supermarket chain planned ____ .,,
29,filler,14,Filler18.png,Fi,he was late for work,21,Because of a considerable delay of the 7:30am train ____ .,,
29,filler,20,Filler19.png,Fi,died,22,The prime minister held a press conference and shortly afterwards ____ .,,
29,7,7,LAprime06.png,LA,were wealthy,23,A stranger blackmailed the butler of the royals who ____ .,,L
29,filler,15,Filler06.png,Fi,they had no idea,24,The accomplice of the recently convicted fraudster alleged ____ .,,
29,12,12,HAprime08.png,HA,broke the bike,25,The bus driver talked to the leader of the boy scouts who ____ .,,U
29,filler,11,Filler24.png,Fi,fires,26,The ranger of the forest near the city borders forbid ____ .,,
29,filler,7,Filler23.png,Fi,the commisiner,27,The racing driver showed the torn overall to ____ .,,
29,filler,4,Filler07.png,Fi,they could escape,28,The teenagers barricaded the main entrance of the school so that ____ .,,
29,16,16,HAprime03.png,HA,used animals,29,The scientist criticised the method of the studies that ____ .,,U
29,filler,24,Filler01.png,Fi,their performance,30,The famous entertainer was given a bunch of flowers after ____ .,,
29,filler,5,Filler09.png,Fi,stolen,31,The police learnt that the handbag of the diplomat's wife had been ____ .,,
29,19,19,BLprime05.png,BL,died,32,The minister saw the bodyguard of the diplomats who ____ .,,U
29,3,3,LAprime04.png,LA,disapeard,33,The commission referred to the source of the donations that ____ .,,L
29,filler,15,Filler10.png,Fi,they got more tickets,34,Thanks to stricter speed checks on national motorways ____.,,
29,filler,10,Filler14.png,Fi,loud,35,The woman complained that the bicycles of the neighbour's kids were ____ .,,
29,filler,12,Filler22.png,Fi,the family,36,The postman delivered a small parcel to ____ .,,
29,filler,3,Filler08.png,Fi,was dead,37,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
42,filler,3,Filler12.png,Fi,too tight,2,The conductor noticed that the strings of the soloist's violin were ____ .,,
42,26,26,BLprime08.png,BL,had just snuck out of church,3,The minister saw the bodyguard of the diplomats who ____ .,,U
42,filler,4,Filler16.png,Fi,suspiciously new,4,The captain recalled that sails of the pirates' ship were ____ .,,
42,filler,7,Filler15.png,Fi,requested several library books,5,"Because of last night's TV documentary, the old lady ____ .",,
42,17,17,HAprime02.png,HA,hosted his ex-girlfriend's incredibly successful business,6,The hacker attacked the web sites of the service provider that ____ .,,L
42,filler,15,Filler10.png,Fi,well duh,7,The priest looked after the asylum seekers because ____ .,,
42,15,15,BLprime10.png,BL,had taken all of the bus tires to make rafts,8,The bus driver talked to the leader of the boy scouts who ____ .,,U
42,11,11,LAprime12.png,LA,funded the free swimming lessons,9,The commission referred to the source of the donations that ____ .,,L
42,filler,15,Filler21.png,Fi,went back outside to harvest radishes and tomatoes,10,"After washing the salad with its firm green leaves, the scullion ____ .",,
42,filler,10,Filler14.png,Fi,to be sealed with a clear resin spangled with gold.,11,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
42,20,20,LAprime05.png,LA,"knew about the affair, so the butler should have just told the stranger to sod off.",12,A stranger blackmailed the butler of the royals who ____ .,,U
42,filler,14,Filler01.png,Fi,their performance.,13,The famous entertainer was given a bunch of flowers after ____ .,,
42,filler,3,Filler11.png,Fi,the national average fuel economy seemed to be improving.,14,Thanks to stricter speed checks on national motorways ____.,,
42,filler,2,Filler09.png,Fi,"they could parley with the aliens in peace, although the press was pretty loud outside.",15,The teenagers barricaded the main entrance of the school so that ____ .,,
42,filler,5,Filler04.png,Fi,the dog's handler.,16,The racing driver showed the torn overall to ____ .,,
42,filler,4,Filler07.png,Fi,"we missed our connection, but that was fine as I wasn't looking forward to the meeting anyway.",17,Because of a considerable delay of the 7:30am train ____ .,,
42,18,18,BLprime11.png,BL,had taken place last week.,18,The scientist criticised the method of the studies that ____ .,,L
42,3,3,LAprime04.png,LA,we'd found on the beach that night.,19,We were amused at the articles of the newspaper that ____ .,,L
42,24,24,BLprime07.png,BL,zer wife had just bought.,20,The superintendent checked the earnings of the company that ____ .,,L
42,15,15,HAprime06.png,HA,they'd discovered when they'd demolished the flimsy walls which had obviously been built in a hurry about a hundred years ago.,21,The homeowner kept the letters of the office that ____ .,,H
42,1,1,HAprime09.png,HA,were looking forward to participating in the rally.,22,The social worker greeted the nurse of the senior-citizens who ____.,,L
42,8,8,LAprime01.png,LA,were known as the Nine Tailors.,23,The tourist guide mentioned the bells of the church that ____ .,,H
42,filler,16,Filler19.png,Fi,it seemed quiet enough for them to put their plan into action.,24,The patient had to wait for quite some time before ____ .,,
42,filler,14,Filler18.png,Fi,sneezing.,25,The speaker switched off the microphone before ____ .,,
42,filler,12,Filler02.png,Fi,carefully.,26,The management of the successful supermarket chain planned ____ .,,
42,16,16,HAprime03.png,HA,wouldn't share its pudding recipe.,27,The secret service confiscated all files of the organisation that ____ .,,L
42,filler,12,Filler22.png,Fi,was tipsy.,28,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
42,filler,1,Filler03.png,Fi,overnight camping.,29,The ranger of the forest near the city borders forbid ____ .,,
42,filler,6,Filler05.png,Fi,garishly decorated.,30,The woman complained that the bicycles of the neighbour's kids were ____ .,,
42,filler,3,Filler08.png,Fi,MEEEEEE,31,The postman delivered a small parcel to ____ .,,
42,filler,5,Filler17.png,Fi,turned into a bird.,32,The prime minister held a press conference and shortly afterwards ____ .,,
42,filler,7,Filler24.png,Fi,a fake all along.,33,The police learnt that the handbag of the diplomat's wife had been ____ .,,
42,filler,7,Filler23.png,Fi,right side up.,34,Shortly before the fully occupied passenger plane has landed ____ .,,
42,filler,7,Filler20.png,Fi,Miss Kitty.,35,The barman slid a whiskey and a beer over to ____.,,
42,filler,1,Filler13.png,Fi,the bears slept late.,36,Because of unexpectedly harsh weather conditions in spring ____ .,,
42,filler,15,Filler06.png,Fi,"that they would have gotten away with it too, if it hadn't have been for those pesky kids and their stupid dog.",37,The accomplice of the recently convicted fraudster alleged ____ .,,
55,filler,2,Filler09.png,Fi,his innocence.,2,The accomplice of the recently convicted fraudster alleged ____ .,,
55,filler,4,Filler16.png,Fi,stolen,3,The police learnt that the handbag of the diplomat's wife had been ____ .,,
55,filler,1,Filler13.png,Fi,loose,4,The conductor noticed that the strings of the soloist's violin were ____ .,,
55,filler,16,Filler19.png,Fi,heavy,5,The captain recalled that sails of the pirates' ship were ____ .,,
55,11,11,LAprime12.png,LA,provided the local cable.,6,The homeowner kept the letters of the office that ____ .,,L
55,13,13,HAprime10.png,HA,was wealthy.,7,A stranger blackmailed the butler of the royals who ____ .,,H
55,filler,12,Filler02.png,Fi,accidents are rare,8,Thanks to stricter speed checks on national motorways ____.,,
55,filler,6.5,Filler03.png,Fi,leaving,9,The speaker switched off the microphone before ____ .,,
55,filler,12,Filler22.png,Fi,was lying.,10,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
55,filler,7,Filler08.png,Fi,to be cleaned,11,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
55,3,3,LAprime04.png,LA,told pet stories.,12,We were amused at the articles of the newspaper that ____ .,,U
55,filler,15,Filler10.png,Fi,my neighbor,13,The postman delivered a small parcel to ____ .,,
55,1,1,LAprime11.png,LA,was riding along that day,14,The bus driver talked to the leader of the boy scouts who ____ .,,H
55,17,17,HAprime02.png,HA,was the largest,15,The commission referred to the source of the donations that ____ .,,H
55,filler,14,Filler18.png,Fi,the two men,16,The barman slid a whiskey and a beer over to ____.,,
55,filler,7,Filler23.png,Fi,the wheels go down,17,Shortly before the fully occupied passenger plane has landed ____ .,,
55,filler,14,Filler01.png,Fi,being called in by the nurse,18,The patient had to wait for quite some time before ____ .,,
